年月日,平均気温(℃),最高気温(℃),最低気温(℃)
2000/9/28,15.2,23.8,8.2
2000/9/29,15.8,22.0,11.3
2000/9/30,14.6,17.1,11.6
2000/10/1,19.4,26.3,14.7
2000/10/2,18.5,21.2,16.4
2000/10/3,19.5,26.7,15.7
2000/10/4,18.8,25.7,14.7
2000/10/5,18.4,25.2,14.3
2000/10/6,16.6,22.7,12.5
2000/10/7,16.1,22.6,10.7
2000/10/8,15.4,18.1,12.6
2000/10/9,15.9,19.4,13.8
2000/10/10,20.2,26.9,15.5
2000/10/11,20.0,26.6,14.9
2000/10/12,18.0,26.7,12.9
2000/10/13,17.0,23.4,12.8
2000/10/14,15.8,23.8,10.0
2000/10/15,15.5,21.2,11.5
2000/10/16,15.2,22.4,9.3
2000/10/17,15.2,20.5,10.5
2000/10/18,13.2,16.7,8.1
2000/10/19,12.7,22.1,5.0
2000/10/20,13.2,14.2,11.2
2000/10/21,16.5,22.9,11.6
2000/10/22,16.7,21.9,13.2
2000/10/23,14.7,15.7,14.0
2000/10/24,17.6,23.8,13.3
2000/10/25,14.9,16.8,13.3
2000/10/26,17.4,22.3,10.2
2000/10/27,12.4,18.7,8.3
2000/10/28,10.9,14.5,6.9
2000/10/29,11.2,11.9,10.6
2000/10/30,12.1,17.1,7.6
2000/10/31,11.7,18.9,5.3
2000/11/1,14.5,20.0,11.4
2000/11/2,20.0,24.7,15.4
2000/11/3,15.2,17.0,12.4
2000/11/4,12.8,19.9,7.7
2000/11/5,13.9,23.0,8.9
2000/11/6,12.5,20.5,7.5
2000/11/7,12.7,21.2,8.2
2000/11/8,11.4,19.5,7.8
2000/11/9,10.4,16.2,7.4
2000/11/10,8.3,11.0,6.0
2000/11/11,10.0,16.6,5.7
2000/11/12,11.4,16.9,6.0
2000/11/13,11.2,15.9,7.4
2000/11/14,11.8,18.9,5.7
2000/11/15,12.1,14.7,9.7
2000/11/16,9.2,12.4,7.6
2000/11/17,10.2,14.0,8.3
2000/11/18,9.9,14.1,1.9
2000/11/19,6.2,13.6,0.0
2000/11/20,8.9,16.7,4.9
2000/11/21,13.6,18.4,8.1
2000/11/22,6.8,12.3,3.0
2000/11/23,6.6,16.5,1.1
2000/11/24,6.0,15.3,0.7
2000/11/25,5.1,12.3,0.1
2000/11/26,8.5,19.7,2.2
2000/11/27,8.0,15.0,2.4
2000/11/28,6.0,12.4,0.3
2000/11/29,4.0,12.5,-2.7
2000/11/30,5.1,13.6,-1.6
2000/12/1,5.8,11.9,1.1
2000/12/2,3.8,12.1,-1.9
2000/12/3,4.8,8.7,1.4
2000/12/4,4.1,9.8,-0.7
2000/12/5,4.2,12.0,-3.0
2000/12/6,4.8,11.6,-1.1
2000/12/7,3.1,9.5,-1.4
2000/12/8,3.5,13.4,-2.7
2000/12/9,3.1,12.7,-3.5
2000/12/10,3.2,12.0,-2.2
2000/12/11,6.4,11.3,0.5
2000/12/12,1.8,7.0,-2.8
2000/12/13,2.2,9.6,-3.3
2000/12/14,1.0,5.5,-1.7
2000/12/15,2.4,11.2,-4.8
2000/12/16,4.5,10.5,-1.4
2000/12/17,4.0,11.0,-1.7
2000/12/18,4.3,5.7,2.1
2000/12/19,7.0,12.9,3.6
2000/12/20,5.7,10.7,-0.3
2000/12/21,6.9,12.5,1.5
2000/12/22,3.5,11.4,-2.6
2000/12/23,4.9,13.3,-1.3
2000/12/24,5.3,8.7,2.3
2000/12/25,2.3,6.4,-0.8
2000/12/26,0.3,2.4,-1.6
2000/12/27,-0.7,6.9,-6.0
2000/12/28,0.9,9.3,-4.7
2000/12/29,0.5,7.3,-4.8
2000/12/30,-0.1,6.0,-6.2
2000/12/31,1.8,4.2,-0.7
2001/1/1,2.0,8.7,-2.3
2001/1/2,1.9,7.2,-2.9
2001/1/3,0.8,4.1,-1.9
2001/1/4,-1.1,2.3,-2.7
2001/1/5,-0.6,4.2,-6.7
2001/1/6,-0.6,5.6,-5.3
2001/1/7,-3.6,-0.4,-7.7
2001/1/8,2.6,8.1,-2.5
2001/1/9,1.2,6.1,-3.5
2001/1/10,5.7,12.3,0.7
2001/1/11,3.1,9.1,-2.0
2001/1/12,-0.2,2.3,-1.3
2001/1/13,-0.1,2.3,-2.2
2001/1/14,-1.9,1.9,-5.2
2001/1/15,-3.3,1.3,-6.4
2001/1/16,-4.3,2.3,-9.4
2001/1/17,-1.6,4.5,-5.8
2001/1/18,-2.3,3.0,-8.4
2001/1/19,-1.1,4.1,-6.7
2001/1/20,-2.3,0.7,-5.9
2001/1/21,-0.2,6.1,-4.4
2001/1/22,-3.5,0.5,-9.2
2001/1/23,-1.4,7.3,-6.8
2001/1/24,-2.5,4.0,-8.0
2001/1/25,-2.3,0.5,-6.4
2001/1/26,2.2,4.5,0.1
2001/1/27,-0.4,0.3,-2.5
2001/1/28,-0.3,4.1,-3.3
2001/1/29,0.3,4.8,-3.7
2001/1/30,-1.8,3.9,-7.8
2001/1/31,-1.2,6.3,-8.4
2001/2/1,0.3,2.4,-0.8
2001/2/2,-0.3,4.9,-3.0
2001/2/3,-1.8,5.8,-8.3
2001/2/4,-1.8,3.0,-6.8
2001/2/5,2.5,11.2,-2.5
2001/2/6,0.9,4.5,-2.6
2001/2/7,1.7,3.6,-0.2
2001/2/8,2.9,8.1,-2.9
2001/2/9,-1.0,5.6,-7.2
2001/2/10,0.1,6.7,-6.1
2001/2/11,0.3,5.9,-5.8
2001/2/12,-0.4,4.7,-5.1
2001/2/13,-1.7,2.7,-5.3
2001/2/14,-0.9,6.1,-5.6
2001/2/15,-1.7,5.2,-8.1
2001/2/16,0.1,6.9,-4.5
2001/2/17,-1.1,7.5,-8.6
2001/2/18,3.6,12.2,-2.9
2001/2/19,4.8,13.0,-1.6
